 IPER  ISTEP           DLEN           ILYR    IROW   ICOL            XCORD               YCORD                      FlowX                    FlowY                   FlowZ
 1          41         2.69728768       1          1          1          0.50000000       -0.50000000      -7.56026041e-03  0.00000000e+00   0.00000000e+00  
 1          41         2.69728768       1          1          2          1.50000000       -0.50000000      7.56026041e-03   0.00000000e+00   0.00000000e+00  
 1          41         2.69728768       1          1          3          2.50000000       -0.50000000      0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          42         2.83215207       1          1          1          0.50000000       -0.50000000      -7.69742529e-03  0.00000000e+00   0.00000000e+00  
 1          42         2.83215207       1          1          2          1.50000000       -0.50000000      7.69742529e-03   0.00000000e+00   0.00000000e+00  
 1          42         2.83215207       1          1          3          2.50000000       -0.50000000      0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          43         2.97375967       1          1          1          0.50000000       -0.50000000      -7.83899170e-03  0.00000000e+00   0.00000000e+00  
 1          43         2.97375967       1          1          2          1.50000000       -0.50000000      7.83899170e-03   0.00000000e+00   0.00000000e+00  
 1          43         2.97375967       1          1          3          2.50000000       -0.50000000      0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          44         3.12244766       1          1          1          0.50000000       -0.50000000      -7.98505463e-03  0.00000000e+00   0.00000000e+00  
 1          44         3.12244766       1          1          2          1.50000000       -0.50000000      7.98505463e-03   0.00000000e+00   0.00000000e+00  
 1          44         3.12244766       1          1          3          2.50000000       -0.50000000      0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          45         3.27857004       1          1          1          0.50000000       -0.50000000      -8.13571276e-03  0.00000000e+00   0.00000000e+00  
 1          45         3.27857004       1          1          2          1.50000000       -0.50000000      8.13571276e-03   0.00000000e+00   0.00000000e+00  
 1          45         3.27857004       1          1          3          2.50000000       -0.50000000      0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          46         3.44249854       1          1          1          0.50000000       -0.50000000      -8.29106809e-03  0.00000000e+00   0.00000000e+00  
 1          46         3.44249854       1          1          2          1.50000000       -0.50000000      8.29106809e-03   0.00000000e+00   0.00000000e+00  
 1          46         3.44249854       1          1          3          2.50000000       -0.50000000      0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          47         3.61462347       1          1          1          0.50000000       -0.50000000      -8.45122506e-03  0.00000000e+00   0.00000000e+00  
 1          47         3.61462347       1          1          2          1.50000000       -0.50000000      8.45122506e-03   0.00000000e+00   0.00000000e+00  
 1          47         3.61462347       1          1          3          2.50000000       -0.50000000      0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          48         3.79535464       1          1          1          0.50000000       -0.50000000      -8.61629087e-03  0.00000000e+00   0.00000000e+00  
 1          48         3.79535464       1          1          2          1.50000000       -0.50000000      8.61629087e-03   0.00000000e+00   0.00000000e+00  
 1          48         3.79535464       1          1          3          2.50000000       -0.50000000      0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          49         3.98512237       1          1          1          0.50000000       -0.50000000      -8.78637520e-03  0.00000000e+00   0.00000000e+00  
 1          49         3.98512237       1          1          2          1.50000000       -0.50000000      8.78637520e-03   0.00000000e+00   0.00000000e+00  
 1          49         3.98512237       1          1          3          2.50000000       -0.50000000      0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          50         4.18437849       1          1          1          0.50000000       -0.50000000      -8.96159013e-03  0.00000000e+00   0.00000000e+00  
 1          50         4.18437849       1          1          2          1.50000000       -0.50000000      8.96159013e-03   0.00000000e+00   0.00000000e+00  
 1          50         4.18437849       1          1          3          2.50000000       -0.50000000      0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          51         4.39359742       1          1          1          0.50000000       -0.50000000      -9.14205015e-03  0.00000000e+00   0.00000000e+00  
 1          51         4.39359742       1          1          2          1.50000000       -0.50000000      9.14205015e-03   0.00000000e+00   0.00000000e+00  
