 IPER  ISTEP  TLEN  ILYR  STAIN  TOPIN  BOTIN  CSTIN  IBEIN  IBVIN  WSTIN  CNHIN  STAOUT  TOPOUT  BOTOUT  CSTOUT  IBEOUT  IBVOUT  WSTOUT  CNHOUT  ABER
 1          65         175.01671        1          0                0                0                0                0.10039907       0.92038043       0                0                0                0                0                0                3.1048334e-11    0                0                1.0207795        -6.9388939e-18  
 1          66         184.15068        1          0                0                0                0                0.10039907       0.94542046       0                0                0                0                0                0                3.1048334e-11    0                0                1.0458195        -1.0408341e-17  
 1          67         193.74135        1          0                0                0                0                0.10039907       0.97102308       0                0                0                0                0                0                3.106722e-11     0                0                1.0714222        -6.9388939e-18  
 1          68         203.81156        1          0                0                0                0                0.10039907       0.99720357       0                0                0                0                0                0                3.7924098e-11    0                0                1.0976026        -1.0408341e-17  
 1          69         214.38528        1          0                0                0                0                0.10039907       1.0239775        0                0                0                0                0                0                3.7924098e-11    0                0                1.1243766        -1.0408341e-17  
 1          70         225.48768        1          0                0                0                0                0.10039907       1.0513608        0                0                0                0                0                0                3.7924098e-11    0                0                1.1517598        -1.0408341e-17  
 1          71         237.1452         1          0                0                0                0                0.10039907       1.0793697        0                0                0                0                0                0                4.1501271e-11    0                0                1.1797688        -6.9388939e-18  
 1          72         249.3856         1          0                0                0                0                0.10039907       1.108021         0                0                0                0                0                0                4.1501271e-11    0                0                1.2084201        -6.9388939e-18  
 1          73         262.23802        1          0                0                0                0                0.10039907       1.1373317        0                0                0                0                0                0                4.1501271e-11    0                0                1.2377308        -1.0408341e-17  
 1          74         275.73305        1          0                0                0                0                0.10039907       1.1673192        0                0                0                0                0                0                4.1501271e-11    0                0                1.2677183        -3.469447e-18   
 1          75         289.90284        1          0                0                0                0                0.10039907       1.1980015        0                0                0                0                0                0                4.1501271e-11    0                0                1.2984005        -6.9388939e-18  
 1          76         304.78113        1          0                0                0                0                0.10039907       1.2293966        0                0                0                0                0                0                4.1501271e-11    0                0                1.3297957        0               
